ID,_Icon1,_IconIndex1,_Place_Info1,_NPC_Info1,_Icon2,_IconIndex2,_Place_Info2,_NPC_Info2,_Talk1,_Talk2,_Purpose,_Accept_Message,_Accept_Image,_Complete_Message,_Complete_Image,_City_Name,_Mission_OnOff1,_Mission_OnOff2,_Mission_OnOff3,_Mission_OnOff4,_Quest_BaseLV,_Quest_Kind,_Quest_Guidegroup,_Quest_Npcposition,_Quest_Purpseposition,_Quest_Next,_Quest_Guidediable,_Quest_DifficultyLV,_Mission_Note1,_Npc_Talk1,_Npc_Talk2,_Npc_Talk3,_Npc_Talk4,_Npc_Talk5,_Npc_Talk6
154001012,0,0,,,0,0,,,罪犯們占據了白色教堂了呢。\n我們只要把在那地方走來走去的人都想罪犯就行了。\n不覺得可怕嗎?,以你的實力， 應該輕易地解決掉位於[白色教堂]的罪犯們呢。\n好我會拭目以待的。,請消滅'白色教堂'所有的罪犯們。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001013,0,0,,,0,0,,,罪犯們稱自己的老大為<無形體者>。\n但因為無法確切掌握它的真面目，所以很難向你說明。,[黑塔]是他的隱身處，去那邊把他消滅掉吧。\n只要消滅掉他，麵包大街的犯罪率應該就會大幅降低了。\n我相信你的實力，並在這裡等著你的好消息。,請消滅正隱身於'黑塔'中的'無形體者'並向煙斗先生報告。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001014,0,0,,,0,0,,,這樣的話麵包大街的犯罪率應該會大幅下降吧。,等這裡的事情整理得差不多時，我要前去拜訪亞瑟絲教官，跟她說說你的事蹟才行呢。\n回去小心喔。,請回去'貝羅斯'並與 '亞瑟絲' 進行對話。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001015,0,0,,,0,0,,,去那邊然後看看你表現得多好，他還寫了感謝信要給你呢!\n還真有感恩的心呢。\n但是我想再考驗你一些。,米德卡勒特，[吉恩蒂亞公園]那有個叫做 [冒險家的殿堂]的地方。\n若是沉著冷靜的冒險家，則必須能輕鬆消滅掉殿堂的人面獅身才行。\n請試著消滅<殿堂的人面獅身>。,請於'冒險家的殿堂'中消滅 '殿堂的人面獅身' 3次。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001016,0,0,,,0,0,,,因為你已通過所有的試煉，並完美展現了你的實力，故我將依約定把石塔的鑰匙交給你。\n用這個鑰匙進入石塔的話應該就可以獲得愛麗絲的安排了。,請移動至貝爾法圖書館，透過[魔法書閱覽室]內部的 <愛麗絲石塔>來獲取愛麗絲的安排。,請移動至貝爾法圖書館，透過'魔法書閱覽室'內部的愛麗絲石塔來獲取'愛麗絲的安排'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001101,0,0,,,0,0,,,(已獲取第一座石塔的安排。返回至彩諾恩偵探事務所確認第二座石塔的位置吧。),,請返回至彩諾恩偵探事務所。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001102,0,0,,,0,0,,,第二座石塔位於 [被遺忘的花園]。\n您知道在何處嗎?\n在被遺忘的平原附近… 。,那地方有我為了調查而派遣過去的代理人。\n他的名字叫艾瑪。\n若您曾到亞特蘭提斯旅行過的話，說不定當初還有跟他見過面呢。\n請上前去聽取 <代理人艾瑪>的情況報告並確保第二座石塔的存在。,請與位於被遺忘的平原的'代理人艾瑪'進行對話。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001103,0,0,,,0,0,,,我們好久沒見了對吧?\n因為沒甚麼時間，我就快速向您說明要點吧。\n首先，首先，我們已經確認過了，被遺忘的花園那裡有座石塔。\n但是那裡難以接近。\n查覺到石塔中蘊含有強大力量的怪物們正陸續湧進中。\n必須要把他們全都消滅才行…但以我的實力來說有點勉強… 。\n不過冒險家您來了，現在應該就不成問題了。,若進入[被遺忘的花園]， 那叫作 <花園的飛馬> 與 <花園兔兔>的這兩種怪物會高興迎接你的。\n請消滅那些傢伙，並將那魔法材料一個個帶來。\n越多越好。\n從飛馬那取得角、從兔兔那取得露菲寶寶…。\n最近偵探事務所的經濟狀況不是很好，就算這樣也還是必須要賺錢啊。\n我會用謝禮來報答你的… 就拜託您囉!,請進入被遺忘的花園，消滅'飛馬'後收集'角'，消滅'兔兔'後收集'露菲寶寶'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001104,0,0,,,0,0,,,若再稍微往[被遺忘的花園]深處走的話，應該會看到人偶騎士與凱羅貝魯斯。,請從<花園的人偶騎士>那取得武器破片、從<凱羅貝魯斯>那拔取腳趾。\n因為都是些取得不易的魔法材料，故在市場中應該可以賣得好價錢。\n我是不曾向其他冒險家拜託這種事的，但冒險家您的實力相當卓越，再加上我們曾有一面之緣的關係，我才向您拜託的。\n您了解我的心意吧?,請於被遺忘的花園中，消滅 '人偶騎士'後收集 <人偶騎士的武器破片>，並消滅凱羅貝魯斯後收集 <凱羅貝魯斯的腳趾>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001105,0,0,,,0,0,,,巨斧骷髏戰士們死於’德古氏’手中，因此他的靈魂被德古氏的黑魔術法所玷汙，相當令人惋惜。,彩諾恩偵探事務所常常接到協助找尋失蹤人口的委託… 。\n那些尚未找到的人說不定能夠在這裡找到呢。\n請消滅<花園的巨斧骷髏戰士>，並且若有發現褪色的照片也請帶來給我。,請消滅巨斧骷髏戰士，並收集褪色的巨斧骷髏戰士的照片。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001106,0,0,,,0,0,,,再走進去一些就會看到 <花園的兇暴諾爾>了。\n就如名字一樣，是非常兇暴的傢伙，但就只是一群沒用的狗毛… 請把他們消滅掉吧。,不管把諾爾這種族想得如此美好，他們最終還是一群沒有任何優點的兇暴傢伙。\n把他們消滅掉是為這世界盡一份心力啊。,請消滅'花園的兇暴諾爾'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001107,0,0,,,0,0,,,以強者之姿稱霸魔界的德古氏們持有一個集結強大氣息的核。\n若能販賣那東西，那麼應該可以大幅改善經濟狀況。\n總之，彩諾恩偵探為何接受皇室的委託…這委託費無法充當活動的費用啊… 嘖。,總之，請消滅<德古氏>，並將那含有德古氏氣息的物品進行分解後，把<德古氏之核>完完整整地帶過來。\n反正因為那些傢伙正控制著石塔所存在的區域，若不趕緊將之消滅掉，那麼石塔連看都看不到呢。\n拜託你了。,請消滅 '德古氏' 並收集 '德古氏之核'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001108,0,0,,,0,0,,,(好像已經把德古氏全都消滅掉了。現在趕緊來確認石塔吧。),,請確認'愛麗絲的第二座石塔'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001109,0,0,,,0,0,,,果然… 石塔受到了封印呢。\n也是啦，難怪德古氏和其他怪物們甚麼都沒辦法做，只能一直在周圍打轉。,聽說[艾利亞斯王宮] 的 <蓮花> 侍女持有該躍匙。請快到那裡取得鑰匙。\n總覺得他應該不會就這樣順你的意把鑰匙交出來… 不過冒險家您一定可以很快就得到認證並且取得鑰匙的吧?,請與艾利亞斯王宮的侍女 '蓮花'進行對話。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001110,0,0,,,0,0,,,啊，鑰匙… 但是我對冒險家您一無所知…。\n愛麗絲說要測驗人性與實力，並且於認證資格後才能把鑰匙交給您。,所以我似乎必須要對你做幾項測試才行。\n我也相當了解那鑰匙所蘊含的意義。\n如果聽區區一個侍女講話很煩的話，那麼你就走吧。\n就算你威脅我也沒用的。\n因為這地方是艾利亞斯的宮殿，再加上我也沒有想要離開這裡的念頭!\n若你願意接受考驗的話…請你前往米德卡勒特的 [吉恩蒂亞公園] 找 <公園的少女>。\n跟她說我的名字的話，她就會跟你說要做甚麼事了。,請與位於米德卡勒特 '吉恩蒂亞公園' 的 '公園的少女'進行對話。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001111,0,0,,,0,0,,,我是為了促進人類與怪物間的和諧、勞動者生活的穩定，以及擴大消費市場而雇用了怪物，並且指派監管倉庫一事。\n但不知道他們是不是因為責任感很強的關係，常常追趕正在工作的勞工呢。\n我不知道已經警告過他們多少遍了…不知道是不是因為腦袋不靈光的關係，馬上就把我剛剛講過的話都忘記了呢。,很神奇吧? 忘了其他所有的事，竟然還是會堅守倉庫。\n但我還是覺得要給予教訓，他們才會乖乖做事。\n不管怎麼講，他們都不會聽，所以似乎要施加懲罰來給他們一些警告。\n所以我拜託蓮花介紹給我他所認識的冒險家中最有實力和誠懇的人給我。\n所以請冒險家您到 [倉庫地區] 教訓一下 <倉庫僕傭>吧!,請於'吉恩蒂亞倉庫' 中給予 '倉庫僕傭' 一些教訓，並向 '公園的少女'報告。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001112,0,0,,,0,0,,,果然所有問題的根源都出在哥布林監督員身上。\n雖然那些蠢怪物們也是問題之一，但哥布林監督員似乎想要把倉庫納入自己的勢力範圍。\n我還曾單純以為是責任感太重的關係呢… 咳嗯。,請於[倉庫地區]中狠狠地教訓 <倉庫監察哥布林>吧。\n狠.狠.地。\n直到他們流淚為止。\n了解吧?,請於'吉恩蒂亞倉庫'中教訓 '倉庫監察哥布林'，並向'公園的少女'報告。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001113,0,0,,,0,0,,,現在這樣應該差不多了。,看你這樣盡心盡力地幫助我，我會跟蓮花好好稱讚你的!\n回去的路上要小心喔!,請與艾利亞斯王宮的 '蓮花'進行對話。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001114,0,0,,,0,0,,,確認結束。我會把鑰匙給您的，請您接收愛麗絲的安排吧。,真是辛苦您了。\n請移動至[被遺忘的花園]確認一下 <愛麗絲的第二座石塔>。,請移動至'被遺忘的花園'，領取 '愛麗絲的第二次安排'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001201,0,0,,,0,0,,,(已獲取愛麗絲的第二次安排。回到彩諾恩偵探事務所取得第三座石塔的線索吧。),,請返回至彩諾恩偵探事務所。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001202,0,0,,,0,0,,,第三座石塔在火山地帶。\n我第二個手下員工正在負責那件事，我看那地區的狀況似乎不太尋常呢。,你知道火山地帶可以透過 [吉恩蒂亞公園大廳]來進入吧?\n<代理人麥考伊>目前被派遣至大廳中，請您與他接觸後聽取情況報告並進行任務。,請前往吉恩蒂亞公園大廳，與 '代理人麥考伊' 接觸。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001203,0,0,,,0,0,,,跟你說明一下狀況。\n因為愛麗絲的石塔在火山地帶中被發現的關係，導致曾棲息在附近的怪物們為了獲得石塔的氣息而蜂擁而至，造成一陣騷動與混亂。\n愛麗絲似乎把非常強大的氣息留在這石塔裡呢。,必須要消滅位於[火山地帶]的怪物們才能前往石塔所在地並安全地進行調查。\n我會跟你說哪些怪物需要特別注意，好好聽。只要遇上了，就把他們全部都消滅吧。,請透過吉恩蒂亞公園大廳進入火山地帶後，消滅掉<火山煙火奧比亞>、<火山火爆窮奇>、<火山凱米拉>、<極致的巨人>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001204,0,0,,,0,0,,,生存於火山地帶的生命體，即便是一點都不起眼又平凡的螞蟻或蒼蠅，都是需要非常注意的危險傢伙。\n你只要把所有生物都看做是不平凡的就行了。\n別因為他們看似柔弱或是可愛就鬆懈了，千萬別犯下這樣的失誤。,請消滅位於[火山地帶]的 <火山火妖精>、<遇火不屈的奧比亞>。,請消滅<火山火妖精>、<遇火不屈的奧比亞>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001205,0,0,,,0,0,,,我們彩諾恩偵探事務所很有名，但因為活動領域跟擔負的事件規模太過龐大，導致委託費不足以應付活動費。\n所以若在現場看到有甚麼值得的物品會收起來做販賣，以籌備貸款的方式來充當活動費以維持經濟狀況。,[火山地帶]兇暴的統治者- <西爾戈斯>是個很有價值的傢伙。\n那傢伙的眼角膜，也就是那時常被稱作 <紅色隱形眼鏡>的東西是個貴重的魔法材料。\n盡量收集越多越好。\n順便跟你提一下，愛麗絲石塔所在的地方目前被西爾戈斯們所占據。,請消滅西爾戈斯並收集 <紅色隱形眼鏡>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001206,0,0,,,0,0,,,(已消滅西爾戈斯。現在確認一下第三座石塔吧。),,請確認愛麗絲的第三座石塔。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001207,0,0,,,0,0,,,(<亞伊薩>是 [阿法] 的花俏商人。聽說他有能夠解除第三座石塔封印的鑰匙，趕緊移動至阿法吧。),,請移動至阿法並與NPC <亞伊薩> 進行對話。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001208,0,0,,,0,0,,,若您是來尋找愛麗絲所託付給我的鑰匙，那你真是來對了呢。\n我身上有一把那種鑰匙。\n但是沒辦法就這樣直接給您。\n愛麗絲把這鑰匙託付給我時，特別囑咐說不能隨便將石塔的安排給沒有資格的人，要我一定要驗證對方是否真的有資格才行。\n所以我有幾件事想拜託你，就當作是試驗。,您知道阿法是個沙漠都市吧?\n但由於最近熱浪持續來襲，導致當地人因無法戰勝酷暑而暈倒的事件層出不窮。\n針對這個問題，我想了幾個可以執行的對策。\n前往聯合公會的無限迴廊中，那被暴風雪襲捲的[挑戰! 極地迷宮]的話，會有叫<強大的冰魔卡妙>的怪物，他們懷有一種叫萬年雪的東西…那是一種會噴發出寒冷氣息的器物。\n請盡可能把那東西帶來越多越好。\n我打算把那東西裝設在阿法都市的各處，用來戰勝熱浪。,請消滅迷宮的 <冰魔卡妙>並收集 <萬年雪>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001209,0,0,,,0,0,,,精靈樹的眼淚具有能夠促進生命體成長的功效。,種下植物後灑上精靈樹的眼淚的話，應該能夠馬上採收。\n雖然它只是個臨時處方，但我打算用它來解決阿法的糧食問題。\n可以透過 '無限迴廊'來移動至[挑戰! 精靈樹]。\n對了，聽說精靈森林的國王 - <歐備倫與泰翼娜>擁有<精靈樹的眼淚>。,請消滅精靈樹的<歐備倫與泰翼娜>並收集 <精靈樹的眼淚>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001210,0,0,,,0,0,,,在利利樂的星光平原中，有個叫作 [星座峭壁]的地方。,在那邊有個非常厲害的法師叫作<魯塞利亞>。\n那個女生擁有著<星星粉末>，一種神奇的器物，她都把它稱作星星根源。\n聽說星星粉末可以使失去生機的土壤再次重生，並且能夠使生物優質成長。\n如果有那樣東西的話，植物應該能夠更快速地成長吧?,請消滅星座峭壁的 <魯塞利亞>並收集 <星星粉末>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001211,0,0,,,0,0,,,我希望阿法可以變成一個青翠蓊鬱的美麗都市就好了。\n可以透過[吉恩蒂亞公園大廳]進入的 [植物園] 中，聽說有就算在沙漠中也能成長的植物呢。,有個叫作<植物園的小綠龍>的生物，他喜歡把植物的種子挖開並收藏起來以供日後食用的習慣。\n請你幫忙收集一些那種子回來給我。\n當然，你直接跟他要他也不會直接給你的…  至於後續的話… 請你就自己看著辦吧。,請消滅植物園的 <小綠龍>並收集 <沙漠植物種子>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001212,0,0,,,0,0,,,啊，還需要一個東西。,前往吉恩蒂亞大陸的 [水耕農場]可以看到叫 <沃參>這獨特名字的農夫們。\n嗯，應該是農夫沒錯。\n反正他們擁有多樣的菜籽，而且啊，這菜籽長成蔬菜時會變成非常大一株，味道也相當不錯呢！因此名聲廣為流傳喔。\n但問題是就算想用錢買也買不到… 因為距離遠，再加上聽說他們對外地人特別具有攻擊性的關係。\n你試著跟他們拜託看看，不行的話… 就想辦法把菜籽帶過來!\n這一切是為了阿法都市…,請消滅水耕農場的 <沃參>並收集 <堅硬的菜籽>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001213,0,0,,,0,0,,,因為您已達成我所有的請求，故我將依約定把可以解除封印的鑰匙交給您。\n冒險家您是有這個資格獲取石塔的安排的。,請盡快前往 [火山地帶]將石塔的封印解除並領取安排。,請於<火山地帶>中再次確認愛麗絲的第三座石塔。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001301,0,0,,,0,0,,,(已獲取第三座石塔的安排。 前往彩諾恩偵探事務所確認第四座石塔的下落吧。),,請返回至彩諾恩偵探事務所。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001302,0,0,,,0,0,,,您來得正好。\n看你這樣信心滿滿的樣子，似乎已經得到第三座石塔的安排了呢。\n事情的經過你之後再跟我分享，我先把第四座石塔的下落告訴你。,經確認結果，第四個愛麗絲的石塔位於伊米勒研究所。\n問題是那邊存在著奇怪的傢伙們… 。\n嗯，這問題似乎必須要親自去確認才行呢。\n因已經發現<代理人魯道夫>了，請您前往[漂流都市]的米勒研究所出入口附近與他接觸。\n他會告訴你詳細的情形的。,請前往漂流都市，並與 <代理人魯道夫>進行對話。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001303,0,0,,,0,0,,,哦，原來和彩諾恩偵探一起做事的冒險家是你啊。\n雖然我很想聽你分享故事… 但現在我們先說點工作的事吧。\n跟你說一下我所調查到的事。,首先，已經確認了愛麗絲的第四座石塔位於 [伊米勒研究所] 的深處。\n但是裡面有一些可疑的代理人。他們也在覬覦那力量… 不管怎麼看都覺得他們很可疑。\n必須要掌握他們的真面目。\n必須要摸透對方，當下次又碰上時才能夠更輕易地對付吧?\n請幫我收集能夠辨識身分的物品來。,請移動至伊米勒研究所，消滅代理人尼歐並收集<身分證>，消滅代理人喬伊並收集<暗號密碼>，消滅代理人安迪並收集 <伊米勒研究所地圖>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001304,0,0,,,0,0,,,不知道是在耍甚麼小把戲，這些代理人竟然不會受到研究所保衛系統的任何約束。\n<代理人吉爾>好像是利用甚麼裝置來操作的，請回收該裝置並帶來給我。\n我正好對機器方面略有研究，應該稍微看一下就能夠馬上認出是哪種機器了。,啊，除了代理人之外，還有其他傢伙在研究室徘徊。從他們會跟代理人打鬥的情形來看，應該不是同陣線的…問題是，我也受到那女人<艾溫>的攻擊而差點死掉… 那女人似乎也因為有甚麼目的而在這地方逗留的樣子。可以的話就盡量閃避，萬一真的不小心遇上的話，去了解那女人在這裡找甚麼，還有她獲取了甚麼。競爭者們就是要盡量減少對手才好。,請於伊米勒研究所中消滅代理人吉爾並收集 <疑問的傳送裝置>，也請消滅艾溫並收集<疑問的接收裝置>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001305,0,0,,,0,0,,,[伊米勒研究所]的保衛系統真是讓人厭煩透頂。,將防禦系統中的 <保護的心臟>、<治癒的心臟>、<重力的心臟>這些裝置全都破壞掉。\n這樣內部的搜索才會變得輕鬆許多。,請將設置於伊米勒研究所的 <防禦的心臟>、<恢復的心臟>、<穩重的心臟>破壞掉。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001306,0,0,,,0,0,,,也把那些在研究所製造騷亂的原始禦守通通消滅掉。 \n因為他們只會對我們造成妨礙，一點幫助都沒有。,請將位於[伊米勒研究所]中原型的 <跳跳波司>、<霏霏布拉登>、<卡伊殘>、<機甲戰士高特斯> 破壞掉。,請於伊米勒研究所中消滅 <跳跳波司>、<霏霏布拉登>、<卡伊改>、<機甲戰士高特斯>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001307,0,0,,,0,0,,,若取得能夠連接上研究所主要系統的連線認證碼… 並且成功利用認證碼連接上主要系統的話，就不會受到研究所防禦系統的威脅了。,就我推測，持有那東西的機體應該有好幾個，不過我單純只是猜測而已啦，畢竟我是第一次知道這個地方。若你看到覺得這機體似乎持有甚麼的話就制伏它，試著確認看看是否持有連線認證碼。,請於伊米勒研究所消滅艾爾梅。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001308,0,0,,,0,0,,,好像看見希望了，快前往第四座石塔的所在地吧。,看來我要利用你這陣子所收集來的連線認證碼來入侵研究所了呢。\n好好的都市會變成這樣，主要是受到管理者不存在與研究所主要系統不受控制的影響。\n若掌握主要系統的話，多少可以稍微平息一下這地方所發生的混亂。\n總之，趕緊調查石塔吧。,請於伊米勒研究所中確認 <愛麗絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001309,0,0,,,0,0,,,入侵作戰似乎會花上很長一段時間呢。\n要摸透那代理人的真面目也是如此。,石塔的紀錄說要向[龍京]的<偉恩>取得認證後再獲取鑰匙，快去找他吧。\n你應該很快就會得到認證的。\n呼嗚，滿身大汗呢。防禦體系太森嚴了。\n快去吧。我要做的事情還很多呢。,請移動至龍京並與<偉恩>進行對話。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001310,0,0,,,0,0,,,愛麗絲的鑰匙啊，我當然有囉。\n我從以前就是她的支援者。\n覺得她會變得強大，所以我就把武器、防具這些東西都不求回報地一直支援著她。\n雖然這是大家都不知道的事情。\n所以愛麗絲似乎是信任我而將鑰匙交給我。\n因為是重要的東西，所以沒辦法就這樣給你，你必須要為我做幾件事情。,因為最近有個大筆的交易而遠征至 [大蘋果之城]，那時候為了賒帳，曾向某一群人販賣了許多物品。\n那個[地鐵站]的 <巴里伍德>… 後來卻翻臉不認帳，說甚麼沒有這回事。\n甚麼東西都好啦，只要請你幫我拿來有價值的東西就好。\n這麼一來就可以討賬了。,進入地鐵站消滅巴里伍德，並收集 <巴里伍德的珍藏品>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001311,0,0,,,0,0,,,黑月城是其中一個大型交易處。\n因為這裡原本就是個錢財很多的地方，所以常常有將貸款集結起來，之後一次收齊的事情發生… 但這次不知道為什麼沒有清算貸款的消息呢。,黑月城的工作是由 <黑月公主>所負責的，希望你去找她拿回賒帳。\n因為她跟巴里伍德那乞丐是完全不同的人，所以看起來不像會故意賴帳。\n聽說她最近在 [吉恩蒂亞公園]的 [白色平原 ]投入訓練，可能是因為這樣的關係一時遺忘了吧。,請透過吉恩蒂亞公園大廳進入 <白色平原>後，與平原的黑月公主對戰並獲取 <黑月公主的賒欠款>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001312,0,0,,,0,0,,,啊，保護黑月公主的斯諾比也還沒清算貸款呢。,<斯諾比>也在 [白色平原]那裡，請一起收來吧。,請透過吉恩蒂亞公園大廳進入 <白色平原> 後，與平原的斯諾比對戰並獲取 <斯諾比的賒欠款>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001313,0,0,,,0,0,,,你把事情處理得非常好，我就把鑰匙給你吧。,請前往[伊米勒研究所]，解除石塔的封印並獲取安排。 \n真是辛苦您了。,請移動至伊米勒研究所，再次確認 <艾莉絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001401,0,0,,,0,0,,,(因已獲得第四座石塔的安排，故返回至彩諾恩偵探事務所吧。),,請返回至彩諾恩偵探事務所。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001402,0,0,,,0,0,,,您獲取石塔安排的速度還真快啊。\n果然厲害呢。,但我對你感到好抱歉啊怎麼辦??目前我們還在找尋第五座石塔的下落。\n<代理人歐瑟> 正在 [聯合公會酒館] 收集情報中，請試著與他接觸並詢問一下狀況進行得如何。\n唉唷~ 這都是冒險家您做事太有效率了啦!,請與位於銀光盾牌酒館的 <代理人歐瑟> 進行對話。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001403,0,0,,,0,0,,,首先先搜索 [悲鳴海岸] 的 [崩壞之塔] 似乎會比較好。,先從最底層開始搜索吧。\n聽說那邊有很多可怕的怪物，請您務必小心。,請消滅位於崩壞之塔最底層的 <尼奧爾德>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001404,0,0,,,0,0,,,根據幾個冒險家的證詞，[華納海姆] 的 [花之路]上有個以長袍蒙身的女祭司。\n用強大的攻擊也不會對她造成傷害，而且聽說比起要將她擊敗，大家反而是努力地想要逃亡呢。,請消滅<花之路 女祭司的幻影>，並至深處完成搜索。,請消滅花之路女祭司的幻影。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001405,0,0,,,0,0,,,哎呀，我忘了跟你說了！\n聽說夢之路那裡有冥王龍，他們常跟泰勒族交流互動… 看來他們好像為了交流而去拜訪華納海姆，但不小心捲入魔王與泰勒族間的戰鬥中，因此被困於華納海姆的結界中。\n他們被困那麼久，似乎都維持不了理性了呢。,傳說上記錄著 [夢之路] 的 <冥王水劍士>與 <冥王木劍士>們，據說他們是可怕又剛毅的存在… 請小心。,請消滅 <夢之路 冥王水劍士>、<夢之路 冥王木劍士>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001406,0,0,,,0,0,,,[夢之路]的<漆黑的龍劍士>是冥王龍因墮落而往黑暗方向成長的存在。,盡量不要碰上他，但若真的處在只能跟他一較高下的狀態下，那麼則盡全力對抗之。,請消滅 <夢之路 漆黑的龍劍士>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001407,0,0,,,0,0,,,[華納海姆] 的 [夢之路]有時候會有不可理喻的怪物出現。\n像是阿卡修拉啊、泰勒族啊… 。,不過那當然是幻影囉，我是這麼相信的。\n因為… 泰勒與阿卡修拉… 他們太過強大了，以至於沒有任何人敢跟他們對抗。\n我希望冒險家您遇見他們時，不會落到必須要去確認他們到底是幻影還是實體的窘境才好。,請消滅夢之路的 <阿卡修拉的幻影>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001408,0,0,,,0,0,,,[華納海姆]是個非常遼闊的地區，要搜索不是件容易的事。,如果到處都找不到愛麗絲的石塔… 那麼… 雖然這麼做會有點危險，但可能要請您去一趟 [月之路] 了。\n說不定在那邊可以找到甚麼線索呢?!,請進到月之路消滅 <月之路 冥王水劍士>、<月之路 冥王木劍士>，以及<月之路 光月的露娜莉絲>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
